property_type,state,lat,lon,area_m2,price_usd
Departamento,oaxaca,18.844602919148997,-95.41897525571576,398.6,463309.05
apartment,Chihuahua,27.156245122796854,-101.27890794903723,266.0,342274.66
Casa,Chiapas ,19.920078080134036,-103.5805507947432,276.6,419494.7
house,sonora,16.369186983474222,-93.30972705657004,426.8,272458.04
Townhouse,Oaxaca,25.999297406599972,-100.71658001210729,211.0,194389.15
Apartamento,ciudad de mexico,25.096036587628216,-100.44787856253733,60.3,22625.37
townhouse,Chihuahua,17.031258993246652,-92.4086317920106,127.5,145378.85
Terreno,Sonora,26.527972002577027,-101.69281957771096,278.1,488744.35
Villa,Chiapas,18.73013043707008,-95.9048922962828,225.5,219219.35
townhouse,Nuevo Leon,29.37892338229457,-106.17691074162884,86.5,47314.26
land,Oaxaca,19.40986920649089,-96.91395655973464,214.9,351869.21
townhouse,Michoacan,27.616103191755265,-101.34295664169451,267.8,272501.62
Departamento,chihuahua,27.05221724091484,-100.91706308044256,217.7,134165.27
villa,Guanajuato,16.277156936227176,-96.2879835352997,225.3,188651.37
House,coahuila,999.99,-88.63385434893355,369.9,365296.8
House,QUINTANA ROO,999.99,-98.70217396079632,250.8,333635.66
condo,Guanajuato,26.717971355224165,-102.24986510381166,134.0,45768.54
land,Puebla ,16.342584059038675,-96.2734368064314,225.1,88067.7
Land,Nuevo León,18.564213802921195,-97.98958927937348,387.9,270650.49
Casa,Chihuahua,31.288076606362267,-115.51879573862956,249.9,100691.15
Terreno,YUCATAN,29.85440198240983,-110.55857977800312,319.6,230839.46
Casa,Michoacan,21.743825922807517,-101.22059141963454,104.3,153496.85
HOUSE,Sonora,19.726892706815928,-102.36577489709758,287.7,487947.11
Villa,veracruz,27.44181954334049,-101.22849388603152,313.7,275125.98
villa,Coahuila ,16.970800262584653,-92.65224281497444,177.6,178186.65
Land,guanajuato,30.36413742523064,-115.88026117648964,91.6,90489.0
Villa,GUANAJUATO,19.3784673901622,-101.11540754350288,318.3,352978.91
Villa,Chiapas,26.230086449257968,-100.08402209161208,385.9,316877.13
Departamento,Oaxaca,19.93845713893294,-96.6814942780625,232.4,333230.6
Apartment,Guanajuato ,18.926008109362844,-89.04923009413979,445.0,399643.34
HOUSE,Chiapas,16.70094890604493,-96.153773048086,74.5,110150.97
Condo,guanajuato,18.93273206623125,-99.35435302535733,350.4,393789.84
Apartment,chiapas,18.772954481694413,-99.32037555836158,365.8,655195.69
HOUSE,Jalisco,18.51122321744957,-98.50515635082512,300.9,252524.01
Departamento,BAJA CALIFORNIA,29.375975214109385,-110.3775750769931,125.6,179872.93
House,Baja California,19.387423343324382,-99.32043284101216,390.9,653163.22
Villa,Baja California,19.18438022884721,-95.46157250483472,363.1,596664.9
Land,Quintana Roo,28.551363577900872,-105.35060162715472,3391.8,4493077.45
HOUSE,Guanajuato ,21.482620900012225,-88.60567990062526,406.2,446792.78
condo,PUEBLA,20.473755868663133,-101.15122839264022,95.7,16422085.67
Condo,Quintana Roo,16.35614758275668,-93.76473020532514,203.6,108280.59
Land,Coahuila,19.9186387926994,-89.12370919974774,113.6,76469.22
Land,Quintana Roo,16.673788643859208,-97.38047698139044,273.7,492484.46
Apartment,Coahuila ,28.37428743494627,-105.91248262018722,62.4,82216.31
House,Puebla,24.86475489762141,-100.73666059484049,132.4,116905.06
townhouse,Nuevo Leon,28.163887721933303,-106.096418401953,324.2,243278.42
Apartamento,Ciudad de Mexico,27.29246241268752,-102.36209470774357,278.0,311251.76
Terreno,Coahuila,28.8003615161228,-105.47229692790503,189.1,258518.89
Villa,Michoacán,21.201272554651798,-89.45913104796584,-274.3,238494.93
Condo,Sonora ,26.710234794159888,-102.45690441261245,294.5,267714.93
Apartment,yucatan,26.09002732204008,-99.27759897222715,266.6,318371.13
condo,ciudad de mexico,29.383779891705966,-109.64998223950894,158.4,140873.57
House,OAXACA,18.958382649702067,-89.19575997667721,132.9,42873.75
apartment,Nuevo Leon,20.87497499939296,-89.07581065178631,200.0,188292.14
apartment,Veracruz ,20.319140977635566,-102.22109149412404,80.0,111425.41
land,jalisco,31.38915450977825,-114.71062434682628,129.6,183459.88
Departamento,puebla,19.79049961576655,-101.61568040996056,357.0,124289.68
HOUSE,SONORA,999.99,-97.40414796841978,211.3,272848.07
Land,Jalisco,18.918805726309785,-98.98869523953655,223.7,299215.78
townhouse,Coahuila ,21.367187177170557,-88.43162170096227,199.9,142788.82
land,oaxaca,26.15893895148159,-100.5961361428288,343.7,211670.13
land,Coahuila,16.209982329438933,-92.33170628471474,165.8,130481.48
Land,Baja California,30.343097053896777,-116.04854141035324,250.6,292715.06
Terreno,CIUDAD DE MEXICO,29.274784741306583,-111.0201599704506,88.3,99311.49
villa,Quintana Roo,26.284116394424828,-100.95396741814348,304.2,290110.28
Departamento,michoacan,27.05182513753269,-101.58094197211456,50.4,53929.69
land,Quintana Roo,16.13992311377489,-92.41278876445335,188.1,328347.76
Apartamento,Chiapas,21.38335180405126,-89.63345337202051,380.1,432547.27
Townhouse,oaxaca,20.59888595351548,-88.5766436157762,159.7,214467.27
Land,Nuevo Leon,19.689977484474017,-96.86762316436764,445.8,688808.29
Apartamento,Coahuila,25.3036897782927,-99.39089237693211,148.2,247220.86
Departamento,Michoacan,21.02752346227416,-103.31645144948236,319.9,370875.37
Condo,GUANAJUATO,20.24511124923438,-89.46713548472142,287.8,401104.0
land,Quintana Roo ,27.96219834708668,-106.33689288493356,59.1,36291.75
villa,Chiapas,18.868466817033088,-97.87881585011336,321.4,267866.48
Condo,Baja California ,26.31426742492733,-99.7914819646106,275.5,447156.4
Apartamento,Baja California,19.669140988560876,-88.33896609787577,121.7,91856.97
apartment,Michoacan ,17.396245852561385,-92.88210456903816,396.6,646563.23
Departamento,Michoacán,19.747403171918805,-96.85786511346816,124.4,193872.12
Apartment,Oaxaca,19.740645491616064,-88.79792172992776,414.6,726246.23
villa,Yucatan,19.246430685178783,-102.25479160108794,107.2,68218.05
Casa,Baja California,19.235930467164454,-101.3685837024883,314.3,469551.31
house,sonora,19.42747722125672,-96.79819054385165,280.1,472790.73
Departamento,Nuevo León,31.214271387271115,-115.08120978388236,387.6,588750.29
land,Yucatan ,19.7831496602876,-97.45351336014063,206.3,293490.69
Casa,Veracruz,20.785595572014792,-102.6633805305486,190.8,114001.98
Apartamento,Guanajuato,30.63169629671596,-116.01530649465816,184.9,19708846.73
Terreno,Nuevo Leon,21.75264290729861,-101.508445663763,208.9,177067.19
land,Chiapas,21.309618881171208,-88.77807150857667,235.1,194140.11
Condo,Ciudad de Mexico,19.409547392103345,-95.95971983257918,61.5,77544.87
Departamento,Coahuila ,19.8056814669138,-95.58070607015064,263.6,198816.85
Apartamento,SONORA,19.166290461768146,-99.72388854287728,218.4,249273.09
Apartamento,Baja California,29.40747446527473,-109.5947194795952,381.0,388110.38
Apartamento,Nuevo Leon,19.37641701499773,-98.65842791483492,290.4,106936.4
House,Jalisco,16.278799422288145,-93.47859727479914,245.3,75846.0
townhouse,Ciudad de Mexico,29.324710984913903,-105.88412611824108,272.7,402518.06
Villa,Guanajuato ,16.79090168682388,-93.26750366968513,280.5,157837.29
Terreno,Puebla,18.53262127438701,-88.22472760077655,6267.3,7954893.53
Villa,jalisco,18.919660569836346,-99.79057401596616,207.7,303001.91
Departamento,COAHUILA,27.709667568729785,-101.79333822067728,221.8,345962.38
condo,QUINTANA ROO,26.8076247160908,-102.33181970914436,342.3,386068.34
Villa,Nuevo Leon ,20.34307812691912,-101.07160036289072,443.5,319497.37
land,Veracruz,28.230069550151843,-105.80558978048552,268.7,341280.01
Casa,coahuila,21.58094222113825,-101.30454149172692,-426.9,446924.51
condo,Yucatán,28.99770107272101,-105.43274222259724,381.7,196750.67
Villa,NUEVO LEON,16.713956851126447,-93.658673214473,370.7,270693.84
house,Ciudad de Mexico ,21.240614610660995,-89.77153039812248,290.2,288478.39
House,Chiapas,19.61950330331716,-101.63276284920828,317.5,221152.49
Casa,QUINTANA ROO,18.46292468793194,-87.83080529447744,76.6,77259.21
land,baja california,20.062205468316755,-101.46386007256224,-97.6,69680.9
Land,michoacan,26.341092496731587,-99.90090337818712,244.1,394671.9
Departamento,Veracruz,25.966272486421424,-99.25144203001908,258.3,246253.34
HOUSE,Michoacan,21.2481833476626,-88.62533732808552,174.2,89165.18
Villa,Oaxaca,20.486390528110864,-89.00231361880488,205.9,271660.09
house,QUINTANA ROO,19.66471874226281,-98.47590947882516,417.1,137788.71
Casa,Yucatan,18.679310268977687,-999.99,377.9,285643.87
Apartment,Baja California,21.377518620594195,-101.08975516626964,212.2,146309.79
townhouse,Sonora,999.99,-88.91132312708925,328.0,588039.26
Terreno,BAJA CALIFORNIA,19.629373742047136,-101.33891028945604,448.0,428803.26
Villa,Quintana Roo ,19.39213642078562,-95.71551395042027,337.1,417045.17
apartment,yucatan,19.636866852649742,-97.63255079785957,226.0,337422.12
Departamento,Yucatan ,20.29668057749835,-89.69826494546567,56.0,89389.76
Apartment,Quintana Roo,27.347863032081086,-102.45628717865264,42.9,22614.6
HOUSE,Chiapas,999.99,-99.35072150071922,156.7,81226.18
villa,Sonora ,16.560875803356105,-96.71153613691182,182.5,220251.93
HOUSE,Sonora,30.499661946990283,-115.39597896001628,228.0,141485.88
Apartment,Guanajuato,26.875080667833576,-102.03984423792588,409.0,722809.17
HOUSE,YUCATAN,28.992763233140582,-106.55950366060524,65.9,92432.61
villa,Nuevo Leon,20.49501387879568,-102.96233387620089,67.3,63526.25
Apartment,Chiapas,30.04670624133793,-110.11719282916012,275.1,237958.57
Apartment,Sonora,16.791849691207478,-97.49543721218268,380.1,147056.03
condo,Chihuahua,28.92515582539302,-110.0994691309517,393.1,464007.24
condo,Yucatan,28.809816070099544,-105.61764998757378,52.4,65232.19
Land,CHIAPAS,25.84189281777885,-100.78732829097916,79.2,44655.34
Villa,Sonora,19.97568869691406,-101.76168741913094,416.7,409772.89
Apartment,Quintana Roo,20.410575230192308,-89.82115528323025,41.7,49041.2
land,Coahuila,27.851762939839876,-101.56027060592784,338.0,226453.67
Condo,Sonora ,19.658109261286825,-88.27148348979412,199.2,323629.5
land,Chihuahua,19.87170102182515,-101.65732747687444,324.7,377575.46
Condo,NUEVO LEON,15.982032479000043,-92.77505722822085,445.9,563334.16
Land,Quintana Roo,21.38335180405126,-89.63345337202051,380.1,432547.27
Departamento,yucatan,31.03182524344693,-114.64361025465132,290.8,342054.92
Apartamento,Michoacan,20.16984624523912,-99.80502165561506,315.2,151242.39
Terreno,Ciudad de Mexico,18.38531048392093,-95.88692620671488,185.3,236695.53
villa,Sonora,16.952683769499018,-93.20423680795533,411.4,203223.49
Apartamento,Yucatan,17.57421196734812,-96.53980827769364,315.2,135993.89
House,OAXACA,29.12400162543705,-110.0970283605746,134.3,88855.92
townhouse,Sonora,20.639504359585963,-100.67788059920396,83.7,51460.2
Apartment,Puebla ,29.493548038227367,-110.3886172950712,355.6,586976.45
House,Veracruz,20.180866369937352,-102.36710599975385,-432.7,99087.78
Condo,Puebla,20.20092280609005,-88.49207597931242,128.2,215974.51
Apartamento,Puebla,19.24767819836325,-98.83038190648584,257.2,205801.04
apartment,veracruz,999.99,-104.04149673816649,163.5,131901.15
House,Nuevo Leon,31.478460870832063,-115.30731658693998,324.3,188074.57
townhouse,Michoacan ,19.89855127585467,-99.68676164857534,299.2,388621.96
villa,MICHOACAN,19.21876643215088,-98.96367420122807,121.6,198773.56
House,sonora,17.26426661618474,-93.45019399648004,90.7,41772.24
condo,Veracruz ,19.346709018647957,-97.75185244312615,3539.1,5271782.39
Townhouse,YUCATAN,19.39913540672061,-101.64120887873388,340.4,544275.89
Townhouse,Sonora,29.49725390043023,-110.18080976313747,161.4,128849.79
land,Chiapas,16.549244020816545,-96.44885782029642,279.9,215461.03
Casa,Veracruz,20.895853591127207,-88.31004530836587,53.6,32134.69
condo,yucatan,18.92351063413934,-88.32716267209018,382.8,274765.23
Townhouse,Puebla,17.167549521624387,-96.28048044840357,299.1,398857.86
Condo,Guanajuato,19.28997377839445,-98.85101932449837,153.2,149123.65
Apartment,Sonora,29.195168006382072,-110.87276650171268,216.8,256146.61
land,Veracruz,21.45393601249008,-100.65868153916438,188.7,235894.52
Terreno,JALISCO,30.931157792952533,-115.8756935518154,172.2,91646.0
House,Yucatan,19.834004542951718,-95.54137028826118,287.7,415371.54
Land,jalisco,29.67610983743086,-110.24516949939031,331.5,557512.6
land,Sonora,21.378117261219423,-102.83089426890947,300.4,112910.68
Condo,Oaxaca,29.739104639525475,-999.99,7666.9,8227161.66
villa,Quintana Roo ,20.746982406465964,-103.86402280439668,273.1,387592.91
Condo,Quintana Roo,18.82515009488576,-102.08981388569512,306.4,272312.24
villa,MICHOACAN,20.507751691303927,-102.603680494347,225.9,190383.78
Casa,Oaxaca ,19.56336390545659,-95.50951102399884,59.2,64737.05
condo,Veracruz,17.02826831376427,-92.74621272808476,82.4,64936.73
Casa,chiapas,19.793168583909768,-88.83411929974835,121.2,46370.62
apartment,Sonora,21.080686928466704,-103.71313392065385,216.6,137120.15
Condo,CHIAPAS,20.46761806186677,-101.32041130185058,226.9,12816098.37
house,NUEVO LEON,19.2438173561844,-97.65845076010264,282.0,402501.51
Land,MICHOACAN,25.79946467982105,-100.73349461561683,142.2,247052.24
Villa,Veracruz,21.672607004198085,-101.58163498797218,-271.0,480852.21
Condo,Veracruz,20.522807838030367,-103.91248041393048,425.0,486210.9
HOUSE,Jalisco,17.55629113207246,-97.17619273771504,348.6,460599.13
House,Chiapas,25.23001901734424,-100.77178925201538,120.7,93871.69
HOUSE,Nuevo Leon,20.69195878250651,-89.18053450782796,263.8,410599.6
house,Sonora,29.988789224991937,-110.30732163103434,56.4,10496494.94
villa,NUEVO LEON,18.77633825636302,-95.37792142663906,374.2,557178.63
apartment,yucatan,21.187408539547413,-103.2628675384622,131.7,195306.57
house,Chihuahua,27.83950993664743,-101.09619782416358,238.5,154771.01
Land,Guanajuato,21.57148628022816,-101.73865280142576,133.4,155039.87
apartment,Chiapas,18.622456246405047,-88.18260938122833,167.2,66318.42
Casa,Coahuila ,18.97818617377318,-98.8840594790868,234.0,197461.57
townhouse,Jalisco ,19.14254705273065,-98.4105405897054,190.8,213804.64
Land,baja california,29.20077861393258,-109.60053405148214,322.2,481990.68
Departamento,Sonora,28.6207225048492,-110.61139271353598,408.1,624096.27
apartment,Guanajuato,26.65149227054991,-101.0114049942176,346.4,451110.73
land,Nuevo Leon,18.77818126891132,-95.81121085623352,38.9,17562.17
villa,Nuevo Leon,19.85799072549862,-98.65645635799262,262.5,426101.31
Land,Veracruz,18.96473129541513,-95.4112851955561,85.2,30708.0
apartment,Chihuahua,25.65654473098104,-99.5185778823078,89.7,132993.46
villa,Sonora,19.84271779869687,-88.3716119176344,242.2,306208.08
villa,BAJA CALIFORNIA,20.288455249431383,-103.54160001106646,196.7,86013.1
condo,Chiapas,17.776115104279416,-95.97906424910728,53.9,66269.34
land,nuevo leon,18.67052075657126,-99.7860939478769,381.7,479844.36
condo,Yucatan,19.35693346271104,-98.11924003573311,192.3,107888.19
land,Coahuila,20.931572757705943,-100.81777286155854,302.9,218367.85
Land,Quintana Roo,18.710758691042862,-87.87521943582776,317.0,540489.67
Apartment,OAXACA,18.61254465392606,-88.99885319130291,140.5,145493.07
HOUSE,Puebla,17.454791295858794,-92.90715118745037,212.2,308712.97
Villa,CDMX,20.084911224009414,-102.6031996648596,441.7,665589.54
Terreno,jalisco,18.789693032972057,-88.75067921020144,189.0,10657519.62
condo,Chihuahua,999.99,-109.65119470119436,306.3,15519452.17
condo,OAXACA,25.756021867921557,-99.32253885373107,269.7,137807.27
House,Sonora,25.398556990363065,-99.21970584995243,223.8,388511.53
Land,Puebla,21.506224360663445,-89.12186626481355,70.6,98502.96
land,Chihuahua,21.15514761214742,-101.97045703055277,287.9,247659.53
HOUSE,Puebla,19.669140988560876,-88.33896609787577,121.7,91856.97
Villa,nuevo leon,20.483969315886387,-101.934058838814,112.6,154932.43
Townhouse,NUEVO LEON,19.212756270371276,-99.64477932339705,236.8,119903.21
townhouse,Quintana Roo,29.39538901466104,-110.7105134263633,200.8,360698.33
townhouse,Baja California,21.451160264104782,-89.45188744208461,420.8,291051.06
Apartment,OAXACA,17.22784781992533,-96.66715672231288,345.5,281851.12
Apartment,SONORA,29.59486966287797,-999.99,65.4,44332.17
Townhouse,Baja California,17.22355913258167,-92.62810434589632,341.6,372203.95
Terreno,chiapas,17.722864457601645,-96.68372145515106,118.3,83628.89
land,coahuila,19.42617105656608,-102.21982293853088,205.9,288792.52
Casa,chihuahua,21.711563609144417,-100.6660373068255,193.9,177643.94
Condo,Veracruz,16.382673195490483,-96.5167423730326,344.9,154399.55
Condo,Oaxaca,27.40153693786571,-102.33562992832816,160.4,190202.95
Apartment,Oaxaca,26.89389131884528,-101.7141857642852,419.3,131618.59
Apartment,Jalisco,26.434138608561057,-101.50288633327506,61.4,110162.78
Apartamento,CIUDAD DE MEXICO,19.690621309708337,-98.69629065473808,394.6,386753.56
Terreno,Sonora,19.23121676114462,-96.60098004768614,403.5,707908.45
Apartamento,guanajuato,29.173383037045603,-110.68630585332538,77.4,64897.51
Casa,Chiapas,20.682349791693746,-103.70403637765672,335.2,390279.22
Villa,Baja California,19.30014122055354,-98.60857680823888,194.7,221474.43
Departamento,oaxaca,30.74388619954633,-114.66876387833888,104.1,174736.97
Apartment,Guanajuato,19.20478550721683,-97.70481512255994,6208.0,7730415.85
apartment,Sonora,27.85333282416737,-106.69874725464258,58.5,86480.45
Villa,Jalisco,27.17734442430761,-101.71623355382508,66.1,109538.88
Apartamento,baja california,25.27660417792757,-99.79902781009277,250.8,250557.41
Apartment,Quintana Roo,20.18801099664944,-102.57661481296816,438.6,8472088.6
Land,Sonora,26.357952518303332,-101.25182815848422,183.9,225123.62
Casa,Sonora,29.33596915425538,-106.14671616136592,107.0,84676.66
villa,Sonora,28.26452630918302,-106.65708879280928,265.2,90006.99
villa,Jalisco,19.23022349226005,-100.99638475882814,96.0,159390.83
Condo,Sonora ,20.54867144320552,-102.55744293624949,77.6,57692.49
townhouse,Ciudad de Mexico,20.792083223338278,-103.9233145910651,324.9,387463.34
Condo,Yucatan,31.145716078248668,-115.94589296384984,99.9,148873.35
Land,Guanajuato,29.04293012866009,-106.1162986827974,110.3,138115.13
Townhouse,OAXACA,31.145716078248668,-115.94589296384984,99.9,148873.35
Departamento,Quintana Roo,21.400089976847983,-89.38465194918511,384.7,408156.11
house,Coahuila ,20.39511613233067,-89.11681913514164,7471.3,12205009.66
Land,SONORA,16.891582934178757,-93.19142625049172,313.8,338881.56
house,Michoacan,25.014344094335065,-100.31438997539988,215.4,221075.14
apartment,Coahuila,16.858230551098355,-97.08570313139202,206.5,211394.39
Townhouse,Chihuahua,29.1408438570312,-110.10604033870024,-69.7,462043.93
HOUSE,Quintana Roo,20.06360298512624,-102.0573077355076,183.3,118988.0
Departamento,Michoacan,17.48679011306933,-96.50443863673048,153.9,224567.9
HOUSE,JALISCO,29.440539049537264,-109.91456736740308,380.5,320122.87
apartment,Baja California,16.13502970906509,-92.74271920038426,77.5,86648.86
Casa,Yucatan,25.505440433271133,-100.37492645330738,-146.5,381072.87
Townhouse,Quintana Roo,18.561520509008123,-98.517423939589,138.6,201165.57
house,Coahuila,19.524449270453434,-98.4652479768713,227.8,259324.77
apartment,VERACRUZ,19.834497280371213,-97.44505694549024,415.6,472125.94
apartment,CHIHUAHUA,18.874616505381766,-95.50592510427256,351.9,555843.82
Apartment,Sonora,27.588859349425796,-101.04364159683512,99.3,69015.87
land,Michoacan,19.23875842003389,-102.25593900149408,410.8,463848.02
house,Chiapas,28.964596780349773,-110.42447134387535,76.2,61105.64
Apartment,CHIAPAS,21.514546433901995,-100.94275438989054,69.5,93111.91
house,guanajuato,19.917775679206542,-101.44800789979335,221.4,354451.0
HOUSE,Veracruz,20.974732473946947,-88.56301540108375,402.4,460581.25
Terreno,guanajuato,19.651396920889024,-98.80864775996945,302.6,534389.73
House,Puebla,29.66726909282694,-109.55717344299136,-227.9,447159.43
Casa,sonora,25.072310968100645,-99.82101314097834,241.5,156560.26
villa,Oaxaca,19.29799652079714,-97.94552938284777,79.8,129683.26
Condo,Baja California,21.398107146417637,-100.5750044483046,416.2,224962.35
Villa,YUCATAN,19.39611444044491,-96.8112773111121,352.3,194012.98
villa,Yucatan ,19.6741727601108,-97.64376212305176,160.4,198159.63
HOUSE,Ciudad de Mexico,16.495722995142852,-92.7031078328844,102.3,149014.96
house,Nuevo León,19.5655670653405,-102.27418578143372,36.8,64893.18
Apartment,Guanajuato,19.335398498821352,-95.78031257782467,46.1,74393.45
land,Veracruz,16.129638927486766,-92.78935789616465,168.7,82542.78
House,ciudad de mexico,25.208849617157483,-100.29496862711711,438.9,369065.88
villa,puebla,19.50521500991212,-95.86931474946805,221.1,243312.69
Apartamento,OAXACA,20.53622592427472,-100.93538215327465,213.0,92355.07
apartment,YUCATAN,20.383164685142784,-88.85807568246184,161.5,256281.63
condo,Nuevo Leon,25.778041919651447,-99.54044110404706,271.6,324640.0
Departamento,YUCATAN,24.906188593952383,-99.81497938637445,89.0,116878.71
villa,Baja California,28.94954939697966,-109.75552922985516,144.8,171542.3
townhouse,Nuevo Leon ,26.13513068299426,-99.6876251696502,4583.1,2244391.13
land,veracruz,31.208858795364264,-114.546254218313,407.9,124531.6
Townhouse,chihuahua,20.140249057638584,-99.8521796785356,335.6,293346.0
villa,Nuevo Leon,19.34072590295773,-98.70095702226224,63.9,57668.24
Apartment,Ciudad de Mexico ,27.51272051541625,-102.10351844086004,141.6,170731.7
apartment,nuevo leon,17.08587248733128,-93.16985667077748,39.9,38831.91
Villa,YUCATAN,26.48096677998616,-101.57757137347154,349.2,342028.0
villa,Sonora,18.964586756080585,-97.99249557863952,249.0,424421.54
Apartment,Sonora,999.99,-89.18621016602927,308.7,502270.0
Terreno,Veracruz,19.787182174357408,-101.21250643407797,422.9,164855.93
Apartamento,Nuevo Leon,18.79191958706593,-98.6789763810551,390.9,117666.33
townhouse,yucatan,28.858571604203878,-110.0364333992474,391.2,172226.1
Casa,Guanajuato,29.73316941592196,-109.77043081745792,443.3,363863.14
condo,Veracruz,30.091413695442025,-110.74932378986796,302.0,527724.09
apartment,Sonora ,18.85813901238696,-98.83258781775756,244.3,128096.7
townhouse,Veracruz,19.99579796011918,-98.87183195601465,216.7,350558.47
Townhouse,Oaxaca,17.145583027409845,-92.63510616144154,110.7,138966.03
condo,Coahuila,16.976920060613278,-93.34790219095842,430.4,521369.07
apartment,Yucatán,27.696495080005104,-101.68826434165518,360.7,437710.43
Land,yucatan,17.02089240786375,-93.68662205675594,129.7,119338.8
Condo,guanajuato,17.0787817619077,-92.64894176984154,257.3,178829.81
House,chiapas,29.164036364328613,-110.09801230171576,376.9,542449.53
Apartment,oaxaca,28.88648826220281,-110.0685639654451,177.7,200016.05
Terreno,Jalisco,16.61020744769111,-96.9779915395308,244.7,14514266.71
Casa,Guanajuato,20.948172380702516,-103.00253125411096,3659.7,3378403.97
villa,Veracruz,29.659457779343683,-109.5603893271629,413.2,476591.14
Townhouse,GUANAJUATO,19.78233347813889,-99.23694602349568,314.5,430973.68
Apartamento,Guanajuato,30.442845881921507,-115.89075058439632,257.4,148706.35
apartment,Coahuila,21.38831541102381,-88.84474471911855,378.6,432750.03
Townhouse,Quintana Roo,21.77897047270415,-101.19246534177236,437.4,247373.74
Townhouse,Baja California ,30.45568203633918,-999.99,328.8,192306.16
land,oaxaca,17.48754027192705,-93.15648829091931,-158.4,48758.26
villa,Quintana Roo,19.176671619623743,-96.49815623886022,426.8,316989.56
Townhouse,Puebla,20.1615959697618,-88.65697367478722,82.9,25189.39
Casa,Veracruz,20.197249512541525,-100.92898040306837,109.7,138472.94
land,Puebla,30.235598569172343,-115.00120440674792,374.6,564493.64
condo,Yucatan,20.383164685142784,-88.85807568246184,161.5,256281.63
Departamento,Chihuahua,30.12443842857788,-114.89705110887336,232.6,248848.72
Condo,PUEBLA,19.18359406128466,-98.167959931199,175.9,97131.82
HOUSE,Jalisco,30.89911569323049,-115.3561423556258,277.6,474817.54
Apartment,Puebla ,20.30712109337159,-88.42893237619057,272.2,8347775.91
HOUSE,Quintana Roo,19.19504966898633,-88.0213702033706,4945.5,6200741.72
house,Michoacan,20.608831375189727,-101.12622271718146,297.4,159593.91
land,Guanajuato,20.724883514034964,-100.85441681213696,449.4,184205.05
Land,VERACRUZ,20.100793909915986,-103.3598727148868,366.8,365159.19
condo,Baja California ,19.573212434903347,-101.37439025484665,217.5,124251.84
HOUSE,Sonora,28.6818484036538,-110.5673195160594,311.9,443460.38
HOUSE,puebla,16.4043734487918,-96.47480293684396,143.2,110446.69
land,Veracruz,31.57001351420633,-115.97242778427292,355.1,369816.31
Villa,jalisco,20.228433733734388,-101.49458591572508,430.7,612142.5
House,Jalisco ,21.20518548410007,-88.95995283504844,192.9,344889.44
Terreno,chiapas,28.288273970927108,-106.3489555413104,-220.5,314558.61
Terreno,BAJA CALIFORNIA,19.7609246962116,-95.56196457736011,198.1,135361.84
Departamento,michoacan,15.971935890327796,-92.64178707683976,100.6,82325.85
Apartamento,Chihuahua,19.163602750504133,-98.74917922399038,346.4,427652.62
House,nuevo leon,21.29424871297437,-103.92557897347872,180.9,268928.65
house,Chiapas,26.27822617800745,-100.29302449083735,347.2,311592.57
Villa,CDMX,19.32973121469026,-87.98916363942499,46.7,80386.49
land,puebla,21.45153005297737,-101.00247654657235,365.6,640845.89
House,Baja California,28.593113181800646,-110.53413381114296,54.8,26694.43
villa,Chiapas,19.40760334582995,-96.87157259807891,252.5,213576.35
townhouse,Coahuila,18.806063266665717,-97.44188317663404,323.4,244524.77
Apartment,Mexico,26.272386538797807,-99.69333858664358,374.1,198546.39
condo,Mexico,21.179816414272228,-103.90928381708474,350.1,192501.01
villa,Mexico,18.402178035272414,-88.6815511701174,292.1,338234.86
land,Mexico,19.704376168280493,-98.6765463059634,291.3,143420.13
HOUSE,Mexico,18.975900448784394,-97.90542890349666,365.4,129193.79
apartment,Mexico,18.93073034081085,-87.88455182271785,376.7,671737.63
Condo,Mexico,17.649145240898292,-96.86048246601753,49.0,23459.96
HOUSE,Mexico,27.44369666449057,-101.197436163446,149.7,142291.93
condo,Mexico,21.191533406392164,-101.08404505385387,82.9,19833634.66
Departamento,Mexico,20.252343348147757,-100.7263453634939,160.2,213031.66
Villa,Mexico,26.781442343274858,-102.38900204248448,168.4,109986.33
Departamento,Mexico,19.101422077325935,-96.51988457722186,74.4,107545.48
House,Mexico,31.094029430311735,-115.34105484294352,337.4,105047.3
Departamento,Mexico,20.5891260199878,-102.66140677363329,48.4,28775.63
townhouse,Mexico,18.815789742364874,-95.35412126586559,179.9,224022.4
apartment,Mexico,16.518951145084138,-97.26485425248659,172.0,79969.46
House,Mexico,20.02121430582017,-103.20523220288209,234.2,283295.31
house,Mexico,18.998968135102725,-88.15103736587541,210.9,107693.7
Villa,Mexico,25.80904785062231,-100.57882029266844,425.9,188238.91
HOUSE,Mexico,19.941857964747363,-98.68640819169683,3898.5,2315365.75
apartment,Mexico,20.156941469363172,-102.19081237501076,94.7,142444.39
condo,Mexico,21.21180178598138,-89.03931137622996,50.6,80237.04
Departamento,Mexico,20.940225900267116,-101.4165492655635,291.1,106150.9
Land,Mexico,26.281639159411807,-101.53709160452144,129.9,141359.24
apartment,Mexico,19.267960666578144,-102.12777107656473,310.6,527976.45
Terreno,Mexico,19.016630704397816,-87.96509656252815,369.5,580407.92
Terreno,Mexico,19.932378495317327,-99.23181732708241,392.5,510057.28
apartment,Mexico,19.324631619999334,-89.01610082517504,441.6,381447.04
villa,Mexico,18.93326601569083,-101.3584607486833,153.1,129210.41
